2023-04-05 12:55:01,172: root: INFO: BuyHold : Executing the initialize lifecycle method
2023-04-05 12:55:01,174: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2023-04-05 12:55:01,174: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-04-05 12:55:01,175: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2023-04-05 12:55:01,176: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-04-05 12:55:01,176: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 12:55:01,185: root: INFO: Getting historical prices for GOOG, 1 bars, 
2023-04-05 12:55:01,185: root: INFO: Filled Transaction: buy 687 of GOOG at 145.07449341 USD per share
2023-04-05 12:55:01,185: root: INFO: market order of | 687 GOOG buy | with status unprocessed was filled
2023-04-05 12:55:01,188: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 12:55:01,188: root: INFO: BuyHold : Executing the on_filled_order event method
2023-04-05 12:55:01,188: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2023-04-05 12:55:01,189: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 12:55:01,189: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 12:55:01,189: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2023-04-05 12:55:01,190: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 12:55:01,190: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 12:55:01,191: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2023-04-05 12:55:01,191: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 12:55:01,192: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 12:55:01,192: root: INFO: Current backtesting datetime 2022-01-07 09:30:00-05:00
2023-04-05 12:55:01,192: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 12:55:01,193: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 12:55:01,193: root: INFO: Current backtesting datetime 2022-01-08 09:30:00-05:00
2023-04-05 12:55:01,193: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 12:55:01,194: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-04-05 12:55:01,196: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-04-05 12:55:01,196: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-04-05 12:55:01,197: root: INFO: Current backtesting datetime 2022-01-10 08:30:00-05:00
2023-04-05 12:55:01,198: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-04-05 12:55:01,198: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-04-05 12:55:01,199: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-04-05 12:55:01,200: root: INFO: Current backtesting datetime 2022-01-10 09:30:00-05:00
2023-04-05 12:55:01,200: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-04-05 12:55:01,201: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 12:55:01,202: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 12:55:01,202: root: INFO: Current backtesting datetime 2022-01-11 09:30:00-05:00
2023-04-05 12:55:01,203: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 12:55:01,203: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 12:55:01,203: root: INFO: Current backtesting datetime 2022-01-12 09:30:00-05:00
2023-04-05 12:55:01,204: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 12:55:01,205: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 12:55:01,205: root: INFO: Current backtesting datetime 2022-01-13 09:30:00-05:00
2023-04-05 12:55:01,205: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 12:55:01,206: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 12:55:01,206: root: INFO: Current backtesting datetime 2022-01-14 09:30:00-05:00
2023-04-05 12:55:01,207: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 12:55:01,207: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 12:55:01,207: root: INFO: Current backtesting datetime 2022-01-15 09:30:00-05:00
2023-04-05 12:55:01,208: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 12:55:01,209: root: INFO: Current backtesting datetime 2022-01-15 09:25:00-05:00
2023-04-05 12:55:01,210: root: INFO: Current backtesting datetime 2022-01-15 09:25:00-05:00
2023-04-05 12:55:01,210: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-04-05 12:55:01,210: root: INFO: Current backtesting datetime 2022-01-18 08:30:00-05:00
2023-04-05 12:55:01,211: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-04-05 12:55:01,212: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-04-05 12:55:01,212: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
