2023-04-05 02:13:54,969: root: INFO: BuyHold : Executing the initialize lifecycle method
2023-04-05 02:13:54,970: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2023-04-05 02:13:54,971: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-04-05 02:13:54,972: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2023-04-05 02:13:54,972: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-04-05 02:13:54,973: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 02:14:00,551: root: ERROR: Error while downloading symbol info for GOOG, setting info to None for now.
2023-04-05 02:14:00,551: root: ERROR: yfinance failed to decrypt Yahoo data response
2023-04-05 02:14:00,567: root: INFO: Getting historical prices for GOOG, 1 bars, 
2023-04-05 02:14:00,568: root: INFO: Filled Transaction: buy 687 of GOOG at 145.07449341 USD per share
2023-04-05 02:14:00,568: root: INFO: market order of | 687 GOOG buy | with status unprocessed was filled
2023-04-05 02:14:00,570: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 02:14:00,570: root: INFO: BuyHold : Executing the on_filled_order event method
2023-04-05 02:14:00,570: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2023-04-05 02:14:00,571: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 02:14:00,572: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 02:14:00,572: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2023-04-05 02:14:00,573: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 02:14:00,573: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 02:14:00,574: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2023-04-05 02:14:00,574: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 02:14:00,574: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 02:14:00,574: root: INFO: Current backtesting datetime 2022-01-07 09:30:00-05:00
2023-04-05 02:14:00,575: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 02:14:00,577: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 02:14:00,577: root: INFO: Current backtesting datetime 2022-01-08 09:30:00-05:00
2023-04-05 02:14:00,577: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 02:14:00,579: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-04-05 02:14:00,580: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-04-05 02:14:00,580: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-04-05 02:14:00,581: root: INFO: Current backtesting datetime 2022-01-10 08:30:00-05:00
2023-04-05 02:14:00,581: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-04-05 02:14:00,582: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-04-05 02:14:00,583: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-04-05 02:14:00,583: root: INFO: Current backtesting datetime 2022-01-10 09:30:00-05:00
2023-04-05 02:14:00,583: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-04-05 02:14:00,585: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-04-05 02:14:00,585: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-04-05 02:14:00,586: root: INFO: Current backtesting datetime 2022-01-11 09:30:00-05:00
